name,category,brand,strainType,priceRec,dispensary,productUrl,price,potency,quantity
Blackberry Gummies 10pk 100mg-I,EDIBLES,&Shine,INDICA,,brotherlybud,https://brotherlybud.com/product/blackberry-gummies-10pk-100mg-i/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,20.0,100.0,10.0
Infused Blue Dream 1g Pre Roll-S,PRE_ROLLS,Remix,SATIVA,,brotherlybud,https://brotherlybud.com/product/infused-blue-dream-1g-pre-roll-s/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,25.0,,
Infused Maui Wowie 1g-S,PRE_ROLLS,Remix,SATIVA,,brotherlybud,https://brotherlybud.com/product/infused-maui-wowie-1g-s/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,25.0,,
Tropical 10pk-S,EDIBLES,&Shine,SATIVA,,brotherlybud,https://brotherlybud.com/product/tropical-10pk-s/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,20.0,,10.0
Infused Durban Poison 1g Pre Roll-S,PRE_ROLLS,Remix,SATIVA,,brotherlybud,https://brotherlybud.com/product/infused-durban-poison-1g-pre-roll-s/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,25.0,,
Infused Strawberry Shortcake 1g-I,PRE_ROLLS,Remix,INDICA,,brotherlybud,https://brotherlybud.com/product/infused-strawberry-shortcake-1g-i/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,25.0,,
Infused Mai Tai 1g Pre Roll-S,PRE_ROLLS,Remix,SATIVA,,brotherlybud,https://brotherlybud.com/product/infused-mai-tai-1g-pre-roll-s/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,25.0,,
Infused Pineapple Express 1g-H,PRE_ROLLS,Remix,HYBRID,,brotherlybud,https://brotherlybud.com/product/infused-pineapple-express-1g-h/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,25.0,,
Infused Animal Face Show Dog 1g-I,PRE_ROLLS,Show Dogs Infused,INDICA,,brotherlybud,https://brotherlybud.com/product/infused-animal-face-show-dog-1g-i/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,25.0,,
Valhalla RSO Grape Gummies 10pk 100mg-I,EDIBLES,Valhalla,INDICA,,brotherlybud,https://brotherlybud.com/product/valhalla-rso-grape-gummies-10pk-100mg-i/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,25.0,100.0,10.0
Infused Durban Poison 1g Pre Roll-S,PRE_ROLLS,Remix,SATIVA,,brotherlybud,https://brotherlybud.com/product/infused-durban-poison-1g-pre-roll-s/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,25.0,,
Pineapple/Jack Herer Live Rosin Gummies 10pk 100mg-S,EDIBLES,Rythm,SATIVA,,brotherlybud,https://brotherlybud.com/product/pineapple-jack-herer-live-rosin-gummies-10pk-100mg-s/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,27.0,100.0,10.0
Clementine/Afternoon Delight Live Rosin Gummies 10pk 100mg-H,EDIBLES,Rythm,HYBRID,,brotherlybud,https://brotherlybud.com/product/clementine-afternoon-delight-live-rosin-gummies-10pk-100mg-h/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,27.0,100.0,10.0
Watermelon/Animal Face Live Rosin Gummies 10opk 100mg-I,EDIBLES,Rythm,INDICA,,brotherlybud,https://brotherlybud.com/product/watermelon-animal-face-live-rosin-gummies-10opk-100mg-i/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,27.0,100.0,10.0
Gunpowder Milkshake -H,FLOWER,The Happy Farmer,HYBRID,,brotherlybud,https://brotherlybud.com/product/gunpowder-milkshake-h/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,27.5,,
Infused Ooze 1g Pre Roll-S,PRE_ROLLS,Garden Greens,SATIVA,,brotherlybud,https://brotherlybud.com/product/infused-ooze-1g-pre-roll-s/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,28.0,,
Chunky Monkey 5pk 1.75g-I,PRE_ROLLS,Kind Tree Sprouts,INDICA,,brotherlybud,https://brotherlybud.com/product/chunky-monkey-5pk-1-75g-i/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,28.0,,5.0
Thunder Bites Live Rosin Assorted Gummies 10pk 100mg-H,EDIBLES,Thunder Bites,HYBRID,,brotherlybud,https://brotherlybud.com/product/thunder-bites-live-rosin-assorted-gummies-10pk-100mg-h/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,28.0,100.0,10.0
Tropical Mango RSO Sativa Gummies [10pk] 100mg,EDIBLES,Encore Edibles,SATIVA,,brotherlybud,https://brotherlybud.com/product/tropical-mango-rso-sativa-gummies-10pk-100mg-43285/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,28.0,100.0,10.0
Kind Tree Durban Poison 5pk 1.75g Pre Rolls-S,PRE_ROLLS,Kind Tree Sprouts,SATIVA,,brotherlybud,https://brotherlybud.com/product/kind-tree-durban-poison-5pk-1-75g-pre-rolls-s/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,28.0,,5.0
White Iverson 5pk 1.75g Pre Rolls-h,PRE_ROLLS,Kind Tree Sprouts,HYBRID,,brotherlybud,https://brotherlybud.com/product/white-iverson-5pk-1-75g-pre-rolls-h/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,28.0,,5.0
Classic Blueberry Indica Chews [10 Pack] | 100mg,EDIBLES,Wana,INDICA,,brotherlybud,https://brotherlybud.com/product/classic-blueberry-indica-chews-10-pack-100mg/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,28.0,100.0,10.0
Classic Blood Orange 20:1 CBD/THC Chews [10 Pack] | 10mg,EDIBLES,Wana,HYBRID,,brotherlybud,https://brotherlybud.com/product/classic-blood-orange-20-1-cbd-thc-chews-10-pack-10mg/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,28.0,10.0,10.0
Classic Exotic Yuzu 2:1 CBD/THC Chews [10 Pack] | 100mg,EDIBLES,Wana,HYBRID,,brotherlybud,https://brotherlybud.com/product/classic-exotic-yuzu-2-1-cbd-thc-chews-10-pack-100mg/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,28.0,100.0,10.0
OGeez Live Hash Rosin Sweet Clementine 10pk 100mg-H,EDIBLES,OGeez!,HYBRID,,brotherlybud,https://brotherlybud.com/product/ogeez-live-hash-rosin-sweet-clementine-10pk-100mg-h/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,28.0,100.0,10.0
Concord Grape RSO Indica Gummies [10pk] 100mg,EDIBLES,Encore Edibles,INDICA,,brotherlybud,https://brotherlybud.com/product/concord-grape-rso-indica-gummies-10pk-100mg-38302/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,28.0,100.0,10.0
Classic Pomegranate Blueberry Acai 5:1 CBD/THC Chews [20 Pack] | 100mg,EDIBLES,Wana,HYBRID,,brotherlybud,https://brotherlybud.com/product/classic-pomegranate-blueberry-acai-5-1-cbd-thc-chews-20-pack-100mg/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,28.0,100.0,20.0
Classic Pomegranate Blueberry Acai 5:1 CBD/THC Chews [20 Pack] | 100mg,EDIBLES,Wana,HYBRID,,brotherlybud,https://brotherlybud.com/product/classic-pomegranate-blueberry-acai-5-1-cbd-thc-chews-20-pack-100mg/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,28.0,100.0,20.0
White Iverson 5pk 1.75g Pre Rolls-h,PRE_ROLLS,Kind Tree Sprouts,HYBRID,,brotherlybud,https://brotherlybud.com/product/white-iverson-5pk-1-75g-pre-rolls-h/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,28.0,,5.0
Strawberry Hash Rosin Mafia Melts 10pk 100mg-H,EDIBLES,Mafia Melts,HYBRID,,brotherlybud,https://brotherlybud.com/product/strawberry-hash-rosin-mafia-melts-10pk-100mg-h/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,28.0,100.0,10.0
Chunky Monkey 5pk 1.75g-I,PRE_ROLLS,Kind Tree Sprouts,INDICA,,brotherlybud,https://brotherlybud.com/product/chunky-monkey-5pk-1-75g-i/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,28.0,,5.0
Diamond Infused Triple OG 1g Pre Roll-I,PRE_ROLLS,Garden Greens,INDICA,,brotherlybud,https://brotherlybud.com/product/diamond-infused-triple-og-1g-pre-roll-i/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,28.0,,
Definitely Not Stoned T-Shirt-S,APPAREL,,NOT_APPLICABLE,,brotherlybud,https://brotherlybud.com/product/definitely-not-stoned-t-shirt-s/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,30.0,,
Definitely Not Stoned T-Shirt-M,APPAREL,,NOT_APPLICABLE,,brotherlybud,https://brotherlybud.com/product/definitely-not-stoned-t-shirt-m/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,30.0,,
Mari[JAWN]a T-Shirt-L,APPAREL,,NOT_APPLICABLE,,brotherlybud,https://brotherlybud.com/product/mari-jawn-a-t-shirt-l/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,30.0,,
Definitely Not Stoned T-Shirt-L,APPAREL,,NOT_APPLICABLE,,brotherlybud,https://brotherlybud.com/product/definitely-not-stoned-t-shirt-l/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,30.0,,
Mari[JAWN]a T-Shirt-XL,APPAREL,,NOT_APPLICABLE,,brotherlybud,https://brotherlybud.com/product/mari-jawn-a-t-shirt-xl/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,30.0,,
Afternoon Delight 5pk Pre Rolls-H,PRE_ROLLS,Dogwalkers,HYBRID,,brotherlybud,https://brotherlybud.com/product/afternoon-delight-5pk-pre-rolls-h/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,30.0,,5.0
The Bracket Milk Chocolate Bar 100mg 20pc-H,EDIBLES,Inclusion Gourmet,HYBRID,,brotherlybud,https://brotherlybud.com/product/the-bracket-milk-chocolate-bar-100mg-20pc-h/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,30.0,100.0,100.0
Brotherly Bud Logo Black T-Shirt-L,APPAREL,,NOT_APPLICABLE,,brotherlybud,https://brotherlybud.com/product/brotherly-bud-logo-black-t-shirt-l/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,30.0,,
Definitely Not Stoned T-Shirt-2XL,APPAREL,,NOT_APPLICABLE,,brotherlybud,https://brotherlybud.com/product/definitely-not-stoned-t-shirt-2xl/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,30.0,,
Quick Limoncello - Hybrid [10 pack],EDIBLES,Wana,HYBRID,,brotherlybud,https://brotherlybud.com/product/quick-limoncello-hybrid-10-pack/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,30.0,,10.0
Definitely Not Stoned T-Shirt-XL,APPAREL,,NOT_APPLICABLE,,brotherlybud,https://brotherlybud.com/product/definitely-not-stoned-t-shirt-xl/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,30.0,,
Need Weed T-Shirt-XL,APPAREL,,NOT_APPLICABLE,,brotherlybud,https://brotherlybud.com/product/need-weed-t-shirt-xl/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,30.0,,
Espresso Caramels 10pk-S,EDIBLES,Encore,SATIVA,,brotherlybud,https://brotherlybud.com/product/espresso-caramels-10pk-s/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,30.0,10.0,10.0
Brotherly Bud Mesh Trucker Hat,APPAREL,,NOT_APPLICABLE,,brotherlybud,https://brotherlybud.com/product/brotherly-bud-mesh-trucker-hat/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,30.0,,
Ganjaland,ACCESSORIES,,NOT_APPLICABLE,,brotherlybud,https://brotherlybud.com/product/ganjaland/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,30.0,,
Black Brotherly Bud Beanie,APPAREL,,NOT_APPLICABLE,,brotherlybud,https://brotherlybud.com/product/black-brotherly-bud-beanie/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,30.0,,
Quick Strawberry Margarita 1:1 [10 pack],EDIBLES,Wana,ONE_TO_ONE,,brotherlybud,https://brotherlybud.com/product/quick-strawberry-margarita-1-1-10-pack/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,30.0,100.0,10.0
Gray Brotherly Bud Beanie,APPAREL,,NOT_APPLICABLE,,brotherlybud,https://brotherlybud.com/product/gray-brotherly-bud-beanie/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,30.0,,
Red Velvet Cake Chocolate Incredibles 100mg 10pk-H,EDIBLES,Incredibles (Chocolates),HYBRID,,brotherlybud,https://brotherlybud.com/product/red-velvet-cake-chocolate-incredibles-100mg-10pk-h/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,30.0,100.0,100.0
Brotherly Bud Logo Black T-Shirt-L,APPAREL,,NOT_APPLICABLE,,brotherlybud,https://brotherlybud.com/product/brotherly-bud-logo-black-t-shirt-l/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,30.0,,
Fast Asleep 10pk-I,EDIBLES,Wana,INDICA,,brotherlybud,https://brotherlybud.com/product/fast-asleep-10pk-i/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,30.0,100.0,10.0
Brotherly Bud Logo Black T-Shirt-XL,APPAREL,,NOT_APPLICABLE,,brotherlybud,https://brotherlybud.com/product/brotherly-bud-logo-black-t-shirt-xl/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,30.0,,
Quick Island Punch - Indica [10 pack],EDIBLES,Wana,INDICA,,brotherlybud,https://brotherlybud.com/product/quick-island-punch-indica-10-pack/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,30.0,,10.0
Tres Dawg IX x Tres OG 5pk 1.75g-I,PRE_ROLLS,Dogwalkers,INDICA,,brotherlybud,https://brotherlybud.com/product/tres-dawg-ix-x-tres-og-5pk-1-75g-i/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,30.0,,5.0
Cherry Maui Wowie 5pk 1.75g Pre Rolls-S,PRE_ROLLS,Dogwalkers,SATIVA,,brotherlybud,https://brotherlybud.com/product/cherry-maui-wowie-5pk-1-75g-pre-rolls-s/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,30.0,,5.0
Triple Beam 5pk 2.5g Pre Rolls-I,PRE_ROLLS,Grown Rogue Standard,INDICA,,brotherlybud,https://brotherlybud.com/product/triple-beam-5pk-2-5g-pre-rolls-i/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,30.0,,5.0
Pineapple Express Fast Acting Gummies 10pk 100mg-H,EDIBLES,Incredibles (Gummies),HYBRID,,brotherlybud,https://brotherlybud.com/product/pineapple-express-fast-acting-gummies-10pk-100mg-h/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,20.0,100.0,10.0
Infused Sour Garlic Z 1g-S,PRE_ROLLS,Show Dogs Infused,SATIVA,,brotherlybud,https://brotherlybud.com/product/infused-sour-garlic-z-1g-s/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,30.0,,
Definitely Not Stoned T-Shirt-M,APPAREL,,NOT_APPLICABLE,,brotherlybud,https://brotherlybud.com/product/definitely-not-stoned-t-shirt-m/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,30.0,,
Mari[JAWN]a T-Shirt-XL,APPAREL,,NOT_APPLICABLE,,brotherlybud,https://brotherlybud.com/product/mari-jawn-a-t-shirt-xl/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,30.0,,
Definitely Not Stoned T-Shirt-S,APPAREL,,NOT_APPLICABLE,,brotherlybud,https://brotherlybud.com/product/definitely-not-stoned-t-shirt-s/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,30.0,,
Definitely Not Stoned T-Shirt-L,APPAREL,,NOT_APPLICABLE,,brotherlybud,https://brotherlybud.com/product/definitely-not-stoned-t-shirt-l/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,30.0,,
Need Weed T-Shirt-XL,APPAREL,,NOT_APPLICABLE,,brotherlybud,https://brotherlybud.com/product/need-weed-t-shirt-xl/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,30.0,,
Mari[JAWN]a T-Shirt-L,APPAREL,,NOT_APPLICABLE,,brotherlybud,https://brotherlybud.com/product/mari-jawn-a-t-shirt-l/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,30.0,,
Definitely Not Stoned T-Shirt-XL,APPAREL,,NOT_APPLICABLE,,brotherlybud,https://brotherlybud.com/product/definitely-not-stoned-t-shirt-xl/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,30.0,,
(YETI) Modified Grapes 3.5g-I,FLOWER,Yeti,INDICA,,brotherlybud,https://brotherlybud.com/product/yeti-modified-grapes-3-5g-i/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,30.0,,
Gray Brotherly Bud Beanie,APPAREL,,NOT_APPLICABLE,,brotherlybud,https://brotherlybud.com/product/gray-brotherly-bud-beanie/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,30.0,,
Infused Sour Garlic Z 1g-S,PRE_ROLLS,Show Dogs Infused,SATIVA,,brotherlybud,https://brotherlybud.com/product/infused-sour-garlic-z-1g-s/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,30.0,,
The Bracket Milk Chocolate Bar 100mg 20pc-H,EDIBLES,Inclusion Gourmet,HYBRID,,brotherlybud,https://brotherlybud.com/product/the-bracket-milk-chocolate-bar-100mg-20pc-h/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,30.0,100.0,100.0
Definitely Not Stoned T-Shirt-2XL,APPAREL,,NOT_APPLICABLE,,brotherlybud,https://brotherlybud.com/product/definitely-not-stoned-t-shirt-2xl/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,30.0,,
Quick Peach Bellini - Sativa [10 pack],EDIBLES,Wana,SATIVA,,brotherlybud,https://brotherlybud.com/product/quick-peach-bellini-sativa-10-pack/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,30.0,,10.0
Brotherly Bud Logo Black T-Shirt-XL,APPAREL,,NOT_APPLICABLE,,brotherlybud,https://brotherlybud.com/product/brotherly-bud-logo-black-t-shirt-xl/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,30.0,,
Electric Honeydew Pearls,EDIBLES,Gron,HYBRID,,brotherlybud,https://brotherlybud.com/product/electric-honeydew-pearls-72494/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,32.0,10.0,10.0
Grön 10:1 Tart Cherry - Indica,EDIBLES,Gron,INDICA,,brotherlybud,https://brotherlybud.com/product/gr-n-10-1-tart-cherry-indica/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,32.0,25.0,10.0
Grön 4:1 Pomegranate Pearls - CBD/THC,EDIBLES,Gron,HYBRID,,brotherlybud,https://brotherlybud.com/product/gr-n-4-1-pomegranate-pearls-cbd-thc-55414/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,32.0,,10.0
Dragon Punch Rosin Pearls,EDIBLES,Gron,INDICA,,brotherlybud,https://brotherlybud.com/product/dragon-punch-rosin-pearls/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,32.0,10.0,10.0
Orange Yuzu Live Rosin Pearls 10pk 100mg-S,EDIBLES,Gron,SATIVA,,brotherlybud,https://brotherlybud.com/product/orange-yuzu-live-rosin-pearls-10pk-100mg-s/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,32.0,100.0,10.0
Grön 2:1:1 Tangelo Pearls - Sativa - THC/CBC/CBG,EDIBLES,Gron,SATIVA,,brotherlybud,https://brotherlybud.com/product/gr-n-2-1-1-tangelo-pearls-sativa-thc-cbc-cbg-97153/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,32.0,,10.0
1:1:1 Blackberry Lemonade Pearls – CBD/CBN/THC,EDIBLES,Gron,INDICA,,brotherlybud,https://brotherlybud.com/product/1-1-1-blackberry-lemonade-pearls-cbd-cbn-thc-32137/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,32.0,,10.0
3:1 Blueberry Lemonade Pearls,EDIBLES,Gron,SATIVA,,brotherlybud,https://brotherlybud.com/product/3-1-blueberry-lemonade-pearls-10144/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,32.0,,10.0
Infused Coconut Oil 100mg 3oz,EDIBLES,Veda Warrior,HYBRID,,brotherlybud,https://brotherlybud.com/product/infused-coconut-oil-100mg-3oz/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,24.75,100.0,
Infused Ghee Butter 100mg 3oz,EDIBLES,Veda Warrior,HYBRID,,brotherlybud,https://brotherlybud.com/product/infused-ghee-butter-100mg-3oz/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,24.75,100.0,
Infused Olive Oil 100mg 100ml,EDIBLES,Veda Warrior,HYBRID,,brotherlybud,https://brotherlybud.com/product/infused-olive-oil-100mg-100ml/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,24.75,100.0,
Huckleberry Beboe (Anytime) 100mg 20pk-H,EDIBLES,Beboe,HYBRID,,brotherlybud,https://brotherlybud.com/product/huckleberry-beboe-anytime-100mg-20pk-h/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,35.0,100.0,100.0
50 Shades of Grape 1:1 THC:CBC 10pk-I,EDIBLES,Incredibles (Gummies),HYBRID,,brotherlybud,https://brotherlybud.com/product/50-shades-of-grape-1-1-thc-cbc-10pk-i/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,35.0,100.0,10.0
Sour Cherry Tart 100mg,EDIBLES,Incredibles (Gummies),HYBRID,,brotherlybud,https://brotherlybud.com/product/sour-cherry-tart-100mg/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,35.0,100.0,
AJ's Sour Diesel 5pk 2.5g-S,PRE_ROLLS,Anthologie,SATIVA,,brotherlybud,https://brotherlybud.com/product/aj-s-sour-diesel-5pk-2-5g-s/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,35.0,,5.0
S'mores Milk Chocolate Cannabar 100mg 10pc-H,EDIBLES,Inclusion Gourmet,HYBRID,,brotherlybud,https://brotherlybud.com/product/s-mores-milk-chocolate-cannabar-100mg-10pc-h/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,35.0,100.0,100.0
Greener Apple 10pk-H,EDIBLES,Incredibles (Gummies),HYBRID,,brotherlybud,https://brotherlybud.com/product/greener-apple-10pk-h/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,25.0,,10.0
Love & Romance Sensual Milk Chocolates 10pk 100mg,EDIBLES,Inclusion Gourmet,HYBRID,,brotherlybud,https://brotherlybud.com/product/love-romance-sensual-milk-chocolates-10pk-100mg/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,35.0,100.0,10.0
Blood Orange Beboe 20pk 100mg-S,EDIBLES,Beboe,SATIVA,,brotherlybud,https://brotherlybud.com/product/blood-orange-beboe-20pk-100mg-s/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,30.0,100.0,20.0
1:2 Remedy Golden Peach [20-pack] (100mg THC/200mg CBD),EDIBLES,Beboe,HYBRID,,brotherlybud,https://brotherlybud.com/product/1-2-remedy-golden-peach-20-pack-100mg-thc-200mg-cbd/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,30.0,100.0,20.0
Incredibles Mon Cherry 10pk-H,EDIBLES,Incredibles (Gummies),HYBRID,,brotherlybud,https://brotherlybud.com/product/incredibles-mon-cherry-10pk-h/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,25.0,10.0,10.0
Beboe Blackberry 1:1 THC:CBD 20pk 100mg-I,EDIBLES,Beboe,INDICA,,brotherlybud,https://brotherlybud.com/product/beboe-blackberry-1-1-thc-cbd-20pk-100mg-i/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,30.0,100.0,20.0
Lemon Tree x Lemon Party 3.5g-S,FLOWER,FRESH,SATIVA,,brotherlybud,https://brotherlybud.com/product/lemon-tree-x-lemon-party-3-5g-s/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,35.0,,
Watermelon Smash 10pk 100mg Gummies-H,EDIBLES,Incredibles (Gummies),HYBRID,,brotherlybud,https://brotherlybud.com/product/watermelon-smash-10pk-100mg-gummies-h/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,25.0,100.0,10.0
Incredibles Summer Peach 10pk-H,EDIBLES,Incredibles (Gummies),HYBRID,,brotherlybud,https://brotherlybud.com/product/incredibles-summer-peach-10pk-h/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,25.0,10.0,10.0
Tangahhhrine 2:1 CBD:THC 10pk 100mg-H,EDIBLES,Incredibles (Gummies),HYBRID,,brotherlybud,https://brotherlybud.com/product/tangahhhrine-2-1-cbd-thc-10pk-100mg-h/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,25.0,100.0,10.0
1:1 Cloud 9 Sparkling Pear [20-pack] (100mg THC/100mg CBG),EDIBLES,Beboe,HYBRID,,brotherlybud,https://brotherlybud.com/product/1-1-cloud-9-sparkling-pear-20-pack-100mg-thc-100mg-cbg/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,30.0,100.0,20.0
Incredibles Snoozzzeberry 5:1 10pk-I,EDIBLES,Incredibles (Gummies),INDICA,,brotherlybud,https://brotherlybud.com/product/incredibles-snoozzzeberry-5-1-10pk-i/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,35.0,,1.0
Strahhhberry 1:1 THC:CBD 10pk 100mg-H,EDIBLES,Incredibles (Gummies),HYBRID,,brotherlybud,https://brotherlybud.com/product/strahhhberry-1-1-thc-cbd-10pk-100mg-h/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,25.0,100.0,10.0
Glitter Bomb Swift Lifts 5pk 2.5g-I,PRE_ROLLS,Reserve Swift Lifts,INDICA,,brotherlybud,https://brotherlybud.com/product/glitter-bomb-swift-lifts-5pk-2-5g-i/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,38.0,,5.0
Cake & Desist 2g Kief-I,CONCENTRATES,Sneaky Pete's Razzle Dazzle,INDICA,,brotherlybud,https://brotherlybud.com/product/cake-desist-2g-kief-i/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,38.0,,
Z Pie 2g Kief-H,CONCENTRATES,Sneaky Pete's Razzle Dazzle,HYBRID,,brotherlybud,https://brotherlybud.com/product/z-pie-2g-kief-h/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,38.0,,
Squeeze Zero Proof Dash of Orange 100mg-H,EDIBLES,Select,HYBRID,,brotherlybud,https://brotherlybud.com/product/squeeze-zero-proof-dash-of-orange-100mg-h/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,38.0,100.0,
San Diego Drive .5g Live Resin Cart-H,VAPORIZERS,Rythm,HYBRID,,brotherlybud,https://brotherlybud.com/product/san-diego-drive-5g-live-resin-cart-h/?retailer_id=14beadc1-5ad4-49df-b412-7fe5118669cc,40.0,,
